Title,User_id,profileName,review/score,review/text
A Breath of Snow and Ashes (Outlander),AA36VAQUP17U3,Carol,5.0,"This series is OUTSTANDING. You never know when you are reading it if you have read the last of a character or not.Keeps me engrossed all the time, have a hard time putting it down. The same for all of the previous books in this series. I've already started reading An Echo in the Bone-the next book in this exciting, interesting, cliff hanging series."
A Certain Slant of Light,A2ZS2JNLSCCRWR,"M. Munoz ""ice cream lover""",5.0,One of the first books I read that amde me sit back and wonder exactly how LONG a writer must work before the words come together this way. Brilliant.
A Certain Slant of Light,A307ZW1MFB5J04,Katie,5.0,This is one of the best books I've read in a long time. Whitcomb writes beautifully; her descriptive details are great and they really pulled me into the book from the beginning. The book got better and better with the story lines between the different characters. There were so many plot twists that I couldn't put the book down. I thought it came together really well in the end. This is definitely worth reading.
A Certain Slant of Light,A2GCBTK4PSVXQD,Jenna,4.0,"I liked this book... However, there were many things that could have been improved upon. The story was great, and in many ways, heartwarming. The first half of the book was well developed and VERY well written. The second half got kind of choppy and emphasized things that seemed unimportant to where the story was going... I loved the ending, though! Overall, I would recommend reading it."
A Certain Slant of Light,A152E3LL0P4C4T,CAsoccermom,5.0,The first book I have read by Laura Whitcomb. It was a very interesting book. It was hard to put down once I got started.
A Certain Slant of Light,A17DXU4EX15XIZ,"ambersp ""amber""",4.0,I had my doubts when I started this book but ended up really liking it. If you want something different to read try this book you won't be disappointed.
A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),A362RQBPBBQ2T8,Ben Z. Tels,2.0,"Mark Twain is, of course, a famous writer and a producer of a number of US classics. But this one is just too much of Mark Twain trying to make nasty remarks in order to be a cynic and too much of pushing American chauvinism, against too little realism to be bearable. Fine, 19th century Americans (and 20th and 21st as well) believe as a religion that their republic was the best invention since sliced bread and every other country in the history of the world was a land of morons. But this story depends on some far-fetched underestimation of human beings (or overestimation of Americans in relation to all others) in combination with sweeping generalizations and a lot of sweeping history under the rug.In short, I didn't like it."
A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),A3AIF3B3RMKVQ2,Dave Upton,4.0,"I was very suprised by the complexity of this book. I had seen the movie with Bing Crosby many years ago and enjoyed it for the light romp that it was. The book delves into the grittier realism that was the 6th century, as well as having lighter moments that showed Mark Twain's relaxed style of story telling."
A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),A2L092FRLH7TOL,"Claire Flynn ""Arkie girl""",4.0,"Mark Twain always good. I like more modern ones, at times, but I always like Mark Twain. He is one of my favorites."
A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),ANMBE07X92QG1,"Alan W. Thederahn ""Writer""",3.0,"Bought this for my sons English class, its a good copy with some interesting notes about mark Twain included in it."
A Connecticut Yankee in King Arthur's Court (Oxford World's Classics),ADCNIL1KBRDCV,Claudia Ainsworth,5.0,"I home school my daughter and was looking for some works by American authors. When I decided on Mark Twain it was great to be able to get something other than Tom Sawyer. The book was easy to find, affordable, and exactly what I was looking for. The Kindle is easy to transport so the book can go anywhere in a purse and be read at anytime (even at night under the covers with no flashlight)."
A Deepness in the Sky,AQXB7WUA4UM13,Fred Z.,5.0,"I read this novel third while reading the Zones of Thought trilogy. This was a mistake on my part, but I actually recommend doing it that way. The Children of the Sky is a direct continuation of the story in A Fire Upon The Deep while this is a kind of prequel/backstory. This book is excellent and Vernor Vinge manages to introduce two new alien races that are as interesting and thought provoking as the Tines from A Fire Upon The Deep. This whole trilogy was so good it kept me up too late at night and rushing home to read after work. I recommend it highly."
A Deepness in the Sky,A31MJKYKUVFJZ8,William Blake Heitzman,4.0,"Wanting to expand from Bradbury, Asimov, H.G. Wells, Verne, and Clark, all the old guys that I love, I thought I would try Vinge after reading one of his short stories. I had a tough time staying with it. I was probably a hundred pages in, forcing myself to continue, when I finally got hooked enough to finish it. Given that, I have to say his writing style, dialogue and descriptions, and development of plot are tops. Stay with it, and you will be rewarded."
